TRIP
DATE 2025-03-23
DECLINATION -0.24112926
DATA
3.397	-24.313	3.356	-24.007
3.397	-24.313	3.177	-24.323
3.397	-24.313	3.299	-21.927
3.299	-21.927	2.795	-22.650
3.299	-21.927	3.409	-22.453
3.299	-21.927	2.594	-21.112
3.299	-21.927	2.681	-22.475
3.299	-21.927	4.026	-21.630
4.026	-21.630	3.242	-24.113
4.026	-21.630	5.824	-22.296
4.026	-21.630	4.400	-22.001
4.026	-21.630	5.072	-20.557
4.026	-21.630	4.988	-20.600
4.988	-20.600	4.087	-19.924
4.988	-20.600	4.757	-19.947
4.988	-20.600	5.242	-20.716
4.988	-20.600	5.054	-20.049
4.988	-20.600	6.412	-19.829
6.412	-19.829	6.246	-20.459
6.412	-19.829	6.382	-19.966
6.412	-19.829	6.413	-19.896
6.412	-19.829	8.220	-21.149
8.220	-21.149	8.199	-21.192
8.220	-21.149	7.459	-21.279
8.220	-21.149	8.248	-21.234
8.220	-21.149	8.232	-22.973
8.232	-22.973	8.162	-22.863
8.232	-22.973	7.671	-22.808
8.232	-22.973	8.135	-23.014
8.232	-22.973	3.023	-26.818
3.023	-26.818	3.234	-26.954
3.023	-26.818	2.631	-27.789
3.023	-26.818	3.110	-26.946
3.023	-26.818	2.378	-25.232
3.023	-26.818	1.993	-27.163
1.993	-27.163	2.060	-26.151
1.993	-27.163	1.867	-26.603
1.993	-27.163	2.174	-27.374
1.993	-27.163	2.168	-27.374
1.993	-27.163	2.168	-27.352
1.993	-27.163	2.159	-27.354
2.159	-27.354	-0.629	-25.969
-0.629	-25.969	-0.265	-26.177
-0.629	-25.969	0.497	-27.142
-0.629	-25.969	-0.028	-26.616
-0.629	-25.969	-2.187	-24.626
-0.629	-25.969	-0.483	-24.756
-0.629	-25.969	-1.155	-25.910
-0.629	-25.969	-0.834	-25.703
-0.629	-25.969	-2.168	-24.687
-0.629	-25.969	-1.776	-31.125
-1.776	-31.125	-1.301	-31.094
-1.776	-31.125	-1.685	-30.870
-1.776	-31.125	-1.314	-30.843
-1.776	-31.125	-0.757	-34.114
-1.776	-31.125	-0.818	-34.037
-1.776	-31.125	-0.780	-34.095
-1.776	-31.125	-0.782	-34.078
-1.776	-31.125	-0.775	-34.078
-1.776	-31.125	-0.777	-34.121
-0.777	-34.121	-2.452	-32.996
-2.452	-32.996	-2.723	-33.038
-2.452	-32.996	-2.461	-33.791
-2.452	-32.996	-2.450	-33.142
-2.452	-32.996	-4.557	-34.576
-4.557	-34.576	-4.900	-33.886
-4.557	-34.576	-4.643	-34.435
-4.557	-34.576	-4.683	-34.391
-4.557	-34.576	-5.807	-35.121
2.159	-27.354	3.408	-25.581
3.408	-25.581	3.514	-25.537
3.408	-25.581	3.732	-25.943
3.408	-25.581	2.904	-25.502
3.408	-25.581	3.431	-25.223
3.408	-25.581	3.241	-25.995
3.408	-25.581	3.465	-25.759
3.408	-25.581	3.910	-25.170
3.408	-25.581	4.035	-25.738
3.408	-25.581	3.473	-26.501
3.408	-25.581	3.942	-25.412
3.408	-25.581	3.449	-25.547
3.408	-25.581	3.956	-25.425
3.956	-25.425	3.572	-25.736
